"event_date_utc","event_time_utc","event_minute_utc","event_id","ghost_type","ghost_pivot_price","confirmation_index","price_hlc3","1m_order_block_dist_level_pips","1m_order_block_dist_range_low_pips","1m_order_block_dist_range_high_pips","1m_order_block_available","1m_fvg_dist_level_pips","1m_fvg_dist_range_low_pips","1m_fvg_dist_range_high_pips","1m_fvg_available","1m_fibonacci_dist_level_pips","1m_fibonacci_dist_range_low_pips","1m_fibonacci_dist_range_high_pips","1m_fibonacci_available","1m_anchored_vwap_dist_level_pips","1m_anchored_vwap_dist_range_low_pips","1m_anchored_vwap_dist_range_high_pips","1m_anchored_vwap_available","1m_volume_profile_dist_level_pips","1m_volume_profile_dist_range_low_pips","1m_volume_profile_dist_range_high_pips","1m_volume_profile_available","1m_htf_sr_dist_level_pips","1m_htf_sr_dist_range_low_pips","1m_htf_sr_dist_range_high_pips","1m_htf_sr_available","1m_bos_choch_dist_level_pips","1m_bos_choch_dist_range_low_pips","1m_bos_choch_dist_range_high_pips","1m_bos_choch_available","1m_eqh_eql_dist_level_pips","1m_eqh_eql_dist_range_low_pips","1m_eqh_eql_dist_range_high_pips","1m_eqh_eql_available","1m_sweep_grab_run_dist_level_pips","1m_sweep_grab_run_dist_range_low_pips","1m_sweep_grab_run_dist_range_high_pips","1m_sweep_grab_run_available","1m_supply_demand_dist_level_pips","1m_supply_demand_dist_range_low_pips","1m_supply_demand_dist_range_high_pips","1m_supply_demand_available","1m_channels_trendlines_dist_level_pips","1m_channels_trendlines_dist_range_low_pips","1m_channels_trendlines_dist_range_high_pips","1m_channels_trendlines_available","10m_order_block_dist_level_pips","10m_order_block_dist_range_low_pips","10m_order_block_dist_range_high_pips","10m_order_block_available","10m_fvg_dist_level_pips","10m_fvg_dist_range_low_pips","10m_fvg_dist_range_high_pips","10m_fvg_available","10m_fibonacci_dist_level_pips","10m_fibonacci_dist_range_low_pips","10m_fibonacci_dist_range_high_pips","10m_fibonacci_available","10m_anchored_vwap_dist_level_pips","10m_anchored_vwap_dist_range_low_pips","10m_anchored_vwap_dist_range_high_pips","10m_anchored_vwap_available","10m_volume_profile_dist_level_pips","10m_volume_profile_dist_range_low_pips","10m_volume_profile_dist_range_high_pips","10m_volume_profile_available","10m_htf_sr_dist_level_pips","10m_htf_sr_dist_range_low_pips","10m_htf_sr_dist_range_high_pips","10m_htf_sr_available","10m_bos_choch_dist_level_pips","10m_bos_choch_dist_range_low_pips","10m_bos_choch_dist_range_high_pips","10m_bos_choch_available","10m_eqh_eql_dist_level_pips","10m_eqh_eql_dist_range_low_pips","10m_eqh_eql_dist_range_high_pips","10m_eqh_eql_available","10m_sweep_grab_run_dist_level_pips","10m_sweep_grab_run_dist_range_low_pips","10m_sweep_grab_run_dist_range_high_pips","10m_sweep_grab_run_available","10m_supply_demand_dist_level_pips","10m_supply_demand_dist_range_low_pips","10m_supply_demand_dist_range_high_pips","10m_supply_demand_available","10m_channels_trendlines_dist_level_pips","10m_channels_trendlines_dist_range_low_pips","10m_channels_trendlines_dist_range_high_pips","10m_channels_trendlines_available","1h_order_block_dist_level_pips","1h_order_block_dist_range_low_pips","1h_order_block_dist_range_high_pips","1h_order_block_available","1h_fvg_dist_level_pips","1h_fvg_dist_range_low_pips","1h_fvg_dist_range_high_pips","1h_fvg_available","1h_fibonacci_dist_level_pips","1h_fibonacci_dist_range_low_pips","1h_fibonacci_dist_range_high_pips","1h_fibonacci_available","1h_anchored_vwap_dist_level_pips","1h_anchored_vwap_dist_range_low_pips","1h_anchored_vwap_dist_range_high_pips","1h_anchored_vwap_available","1h_volume_profile_dist_level_pips","1h_volume_profile_dist_range_low_pips","1h_volume_profile_dist_range_high_pips","1h_volume_profile_available","1h_htf_sr_dist_level_pips","1h_htf_sr_dist_range_low_pips","1h_htf_sr_dist_range_high_pips","1h_htf_sr_available","1h_bos_choch_dist_level_pips","1h_bos_choch_dist_range_low_pips","1h_bos_choch_dist_range_high_pips","1h_bos_choch_available","1h_eqh_eql_dist_level_pips","1h_eqh_eql_dist_range_low_pips","1h_eqh_eql_dist_range_high_pips","1h_eqh_eql_available","1h_sweep_grab_run_dist_level_pips","1h_sweep_grab_run_dist_range_low_pips","1h_sweep_grab_run_dist_range_high_pips","1h_sweep_grab_run_available","1h_supply_demand_dist_level_pips","1h_supply_demand_dist_range_low_pips","1h_supply_demand_dist_range_high_pips","1h_supply_demand_available","1h_channels_trendlines_dist_level_pips","1h_channels_trendlines_dist_range_low_pips","1h_channels_trendlines_dist_range_high_pips","1h_channels_trendlines_available","atr_14_pips","volume","volume_ema_9","target_rastro_next_3m","target_rastro_next_5m","target_rastro_next_10m","target_rastro_next_15m"
"2026-04-21","23:56:00","56","ghost_high_19886_19923","high","26754","19923","26772","-99","-105","-93","1","4.5","1","8","1","-55.5","-132","21","1","-5314.570382","-9320.295822","-1308.844941","1","-130.859375","-380.90625","80.71875","1","52","52","52","1","21","21","21","1","0","0","0","0","-124","-124","-124","1","6","-1","6","1","0","0","0","0","-617.5","-746","-489","1","-75","-76","-74","1","-99.5","-153","-46","1","-5313.445544","-9319.335959","-1307.55513","1","-146.390625","-655.21875","362.4375","1","52","52","52","1","-153","-153","-153","1","0","0","0","0","141","141","141","1","-74","-74","-71","1","0","0","0","0","43.5","-181","268","1","270","268","272","1","310","101","519","1","-5306.964866","-9298.725776","-1315.203956","1","-87.703125","-7165.90625","519","1","52","52","52","1","519","519","519","1","0","0","0","0","101","101","101","1","-177","-177","-170","1","0","0","0","0","16.7727394","58","86.01587295","3","5","10","15"
"2026-04-22","02:50:00","50","ghost_low_20034_20097","low","26808.5","20097","26817.8333333333","33.16666667","20.66666667","45.66666667","1","17.16666667","16.66666667","17.66666667","1","22.66666667","13.66666667","31.66666667","1","-5486.545993","-9495.839708","-1477.252279","1","-402.9583333","-671.0833333","-134.8333333","1","-1.333333333","-1.333333333","-1.333333333","1","13.66666667","13.66666667","13.66666667","1","13.66666667","13.66666667","13.66666667","1","57.66666667","57.66666667","57.66666667","1","-5.333333333","-5.333333333","-1.333333333","1","13.66666667","13.66666667","13.66666667","1","11.16666667","-37.33333333","59.66666667","1","-38.83333333","-40.33333333","-37.33333333","1","-25.83333333","-111.3333333","59.66666667","1","-5485.040009","-9494.608076","-1475.471942","1","-329.7239583","-838.5520833","179.1041667","1","-1.333333333","-1.333333333","-1.333333333","1","59.66666667","59.66666667","59.66666667","1","0","0","0","0","59.66666667","59.66666667","59.66666667","1","20.66666667","14.66666667","20.66666667","1","0","0","0","0","-139.8333333","-364.3333333","84.66666667","1","-131.3333333","-162.3333333","-100.3333333","1","-364.3333333","-1064.333333","335.6666667","1","-5478.485149","-9473.8409","-1483.129397","1","-271.0364583","-7349.239583","335.6666667","1","-1.333333333","-1.333333333","-1.333333333","1","-1064.333333","-1064.333333","-1064.333333","1","0","0","0","0","-82.33333333","-82.33333333","-82.33333333","1","-100.3333333","-100.3333333","-82.33333333","1","0","0","0","0","13.3592011","21","31.33641861","3","5","10","15"
"2026-04-22","03:26:00","26","ghost_low_20108_20133","low","26813","20133","26809.1666666667","-11.66666667","-20.66666667","-2.666666667","1","5.333333333","-4.666666667","15.33333333","1","-19.16666667","-20.66666667","-17.66666667","1","-5450.583027","-9460.286104","-1440.87995","1","-368.2916667","-743.6666667","-28.66666667","1","-10.66666667","-10.66666667","-10.66666667","1","-20.66666667","-20.66666667","-20.66666667","1","-20.66666667","-20.66666667","-20.66666667","1","-17.66666667","-17.66666667","-17.66666667","1","6.333333333","4.333333333","6.333333333","1","-20.66666667","-20.66666667","-20.66666667","1","45.83333333","-2.666666667","94.33333333","1","-4.166666667","-5.666666667","-2.666666667","1","104.3333333","94.33333333","114.3333333","1","-5449.283981","-9459.196766","-1439.371196","1","-295.0572917","-803.8854167","213.7708333","1","-10.66666667","-10.66666667","-10.66666667","1","114.3333333","114.3333333","114.3333333","1","114.3333333","114.3333333","114.3333333","1","94.33333333","94.33333333","94.33333333","1","47.33333333","45.33333333","47.33333333","1","114.3333333","114.3333333","114.3333333","1","-105.1666667","-329.6666667","119.3333333","1","-96.66666667","-127.6666667","-65.66666667","1","-329.6666667","-1029.666667","370.3333333","1","-5441.317635","-9437.486379","-1445.148892","1","-236.3697917","-7314.572917","370.3333333","1","-10.66666667","-10.66666667","-10.66666667","1","-1029.666667","-1029.666667","-1029.666667","1","0","0","0","0","-47.66666667","-47.66666667","-47.66666667","1","114.3333333","48.33333333","114.3333333","1","0","0","0","0","12.80959242","55","49.23593774","3","5","10","15"
"2026-04-22","07:38:00","38","ghost_low_20318_20385","low","26821","20385","26850.5833333333","-41.83333333","-50.33333333","-33.33333333","1","-40.83333333","-44.33333333","-37.33333333","1","-55.33333333","-99.33333333","-11.33333333","1","-5600.567411","-9615.285339","-1585.849483","1","-129.8802083","-225.5520833","-48.92708333","1","26.66666667","26.66666667","26.66666667","1","-99.33333333","-99.33333333","-99.33333333","1","0","0","0","0","-15.33333333","-15.33333333","-15.33333333","1","10.66666667","2.666666667","10.66666667","1","0","0","0","0","-36.83333333","-98.33333333","24.66666667","1","-94.33333333","-114.3333333","-74.33333333","1","-84.83333333","-194.3333333","24.66666667","1","-5599.450342","-9614.301333","-1584.599351","1","-444.5989583","-888.8333333","-68.70833333","1","26.66666667","26.66666667","26.66666667","1","-194.3333333","-194.3333333","-194.3333333","1","0","0","0","0","-186.3333333","-186.3333333","-186.3333333","1","-83.33333333","-83.33333333","-79.33333333","1","0","0","0","0","-270.8333333","-495.3333333","-46.33333333","1","-262.3333333","-293.3333333","-231.3333333","1","-495.3333333","-1195.333333","204.6666667","1","-5592.885799","-9593.502863","-1592.268735","1","-402.0364583","-7480.239583","204.6666667","1","26.66666667","26.66666667","26.66666667","1","-1195.333333","-1195.333333","-1195.333333","1","0","0","0","0","-213.3333333","-213.3333333","-213.3333333","1","-194.3333333","-194.3333333","-70.33333333","1","0","0","0","0","20.12381615","60","70.21161356","3","5","10","15"
"2026-04-22","07:38:00","38","ghost_high_20362_20385","high","26847.75","20385","26850.5833333333","-41.83333333","-50.33333333","-33.33333333","1","-40.83333333","-44.33333333","-37.33333333","1","-55.33333333","-99.33333333","-11.33333333","1","-5600.567411","-9615.285339","-1585.849483","1","-129.8802083","-225.5520833","-48.92708333","1","26.66666667","26.66666667","26.66666667","1","-99.33333333","-99.33333333","-99.33333333","1","0","0","0","0","-15.33333333","-15.33333333","-15.33333333","1","10.66666667","2.666666667","10.66666667","1","0","0","0","0","-36.83333333","-98.33333333","24.66666667","1","-94.33333333","-114.3333333","-74.33333333","1","-84.83333333","-194.3333333","24.66666667","1","-5599.450342","-9614.301333","-1584.599351","1","-444.5989583","-888.8333333","-68.70833333","1","26.66666667","26.66666667","26.66666667","1","-194.3333333","-194.3333333","-194.3333333","1","0","0","0","0","-186.3333333","-186.3333333","-186.3333333","1","-83.33333333","-83.33333333","-79.33333333","1","0","0","0","0","-270.8333333","-495.3333333","-46.33333333","1","-262.3333333","-293.3333333","-231.3333333","1","-495.3333333","-1195.333333","204.6666667","1","-5592.885799","-9593.502863","-1592.268735","1","-402.0364583","-7480.239583","204.6666667","1","26.66666667","26.66666667","26.66666667","1","-1195.333333","-1195.333333","-1195.333333","1","0","0","0","0","-213.3333333","-213.3333333","-213.3333333","1","-194.3333333","-194.3333333","-70.33333333","1","0","0","0","0","20.12381615","60","70.21161356","3","5","10","15"
"2026-04-22","11:25:00","25","ghost_low_20592_20612","low","26814.25","20612","26815.5833333333","34.66666667","-5.333333333","74.66666667","1","31.16666667","25.66666667","36.66666667","1","27.16666667","-6.333333333","60.66666667","1","-5439.066925","-9460.653447","-1417.480403","1","65.72916667","-14.70833333","133.7916667","1","7.666666667","7.666666667","7.666666667","1","60.66666667","60.66666667","60.66666667","1","0","0","0","0","69.66666667","69.66666667","69.66666667","1","25.66666667","23.66666667","25.66666667","1","0","0","0","0","103.1666667","41.66666667","164.6666667","1","50.66666667","48.66666667","52.66666667","1","49.16666667","-38.33333333","136.6666667","1","-5437.989544","-9459.690872","-1416.288215","1","-319.0989583","-694.2708333","56.07291667","1","7.666666667","7.666666667","7.666666667","1","136.6666667","136.6666667","136.6666667","1","0","0","0","0","-46.33333333","-46.33333333","-46.33333333","1","-6.333333333","-6.333333333","31.66666667","1","0","0","0","0","-130.8333333","-355.3333333","93.66666667","1","-122.3333333","-153.3333333","-91.33333333","1","-2.333333333","-200.3333333","195.6666667","1","-5430.935154","-9438.62416","-1423.246148","1","-262.0364583","-7340.239583","344.6666667","1","7.666666667","7.666666667","7.666666667","1","195.6666667","195.6666667","195.6666667","1","0","0","0","0","-73.33333333","-73.33333333","-73.33333333","1","136.6666667","41.66666667","136.6666667","1","0","0","0","0","25.3811358","153","113.1587441","3","5","10","15"
"2026-04-22","17:19:00","19","ghost_high_20930_20966","high","26991.25","20966","27013.6666666667","-79.16666667","-93.66666667","-64.66666667","1","36.83333333","24.33333333","49.33333333","1","-2.666666667","-94.66666667","89.33333333","1","-6015.983032","-10115.82292","-1916.143139","1","-155.0416667","-600.6666667","89.33333333","1","-19.66666667","-19.66666667","-19.66666667","1","89.33333333","89.33333333","89.33333333","1","0","0","0","0","-193.6666667","-193.6666667","-193.6666667","1","23.33333333","21.33333333","23.33333333","1","0","0","0","0","-204.1666667","-293.6666667","-114.6666667","1","-357.6666667","-422.6666667","-292.6666667","1","-156.6666667","-293.6666667","-19.66666667","1","-6021.495264","-10118.93624","-1924.054284","1","-695.0572917","-1299.354167","-161.8541667","1","-19.66666667","-19.66666667","-19.66666667","1","-19.66666667","-19.66666667","-19.66666667","1","0","0","0","0","-29.66666667","-29.66666667","-29.66666667","1","-191.6666667","-191.6666667","-188.6666667","1","0","0","0","0","-130.1666667","-225.6666667","-34.66666667","1","-388.6666667","-483.6666667","-293.6666667","1","-794.6666667","-992.6666667","-596.6666667","1","-6020.258447","-10101.31515","-1939.201744","1","-1064.276042","-8376.541667","-19.66666667","1","-19.66666667","-19.66666667","-19.66666667","1","-596.6666667","-596.6666667","-596.6666667","1","0","0","0","0","-596.6666667","-596.6666667","-596.6666667","1","-34.66666667","-132.6666667","-34.66666667","1","0","0","0","0","44.57252178","510","726.6496018","3","5","10","15"
"2026-04-22","22:21:00","21","ghost_high_21164_21208","high","27112.25","21208","27093.3333333333","-18.83333333","-33.33333333","-4.333333333","1","-11.83333333","-13.33333333","-10.33333333","1","-13.33333333","-45.33333333","18.66666667","1","-6224.738227","-10368.92036","-2080.556094","1","-498.6145833","-883.9583333","-153.8333333","1","-1.333333333","-1.333333333","-1.333333333","1","18.66666667","18.66666667","18.66666667","1","0","0","0","0","-41.33333333","-41.33333333","-41.33333333","1","8.666666667","8.666666667","8.666666667","1","0","0","0","0","-365.8333333","-461.3333333","-270.3333333","1","-103.3333333","-109.3333333","-97.33333333","1","-145.3333333","-461.3333333","170.6666667","1","-6223.140973","-10367.7083","-2078.573647","1","-1484.395833","-1951.208333","-1017.583333","1","-1.333333333","-1.333333333","-1.333333333","1","170.6666667","170.6666667","170.6666667","1","0","0","0","0","-403.3333333","-403.3333333","-403.3333333","1","-45.33333333","-45.33333333","-15.33333333","1","0","0","0","0","-306.3333333","-403.3333333","-209.3333333","1","-153.3333333","-209.3333333","-97.33333333","1","-1113.333333","-1311.333333","-915.3333333","1","-6217.203225","-10347.15011","-2087.256339","1","-1347.458333","-8504.333333","170.6666667","1","-1.333333333","-1.333333333","-1.333333333","1","-915.3333333","-915.3333333","-915.3333333","1","0","0","0","0","-915.3333333","-915.3333333","-915.3333333","1","-97.33333333","-97.33333333","-54.33333333","1","0","0","0","0","24.2539951","31","65.33937784","3","5","10","15"
"2026-04-22","22:51:00","51","ghost_high_21205_21238","high","27098","21238","27087.8333333333","3.166666667","-11.33333333","17.66666667","1","-9.833333333","-16.33333333","-3.333333333","1","-13.83333333","-32.33333333","4.666666667","1","-6201.754352","-10346.34217","-2057.166538","1","-476.6145833","-821.3958333","-131.8333333","1","20.66666667","20.66666667","20.66666667","1","-32.33333333","-32.33333333","-32.33333333","1","0","0","0","0","-19.33333333","-19.33333333","-19.33333333","1","-3.333333333","-3.333333333","-3.333333333","1","0","0","0","0","-343.8333333","-439.3333333","-248.3333333","1","-81.33333333","-87.33333333","-75.33333333","1","52.66666667","-87.33333333","192.6666667","1","-6200.165515","-10345.13431","-2055.19672","1","-1433.755208","-1892.489583","-975.0208333","1","20.66666667","20.66666667","20.66666667","1","-87.33333333","-87.33333333","-87.33333333","1","0","0","0","0","-381.3333333","-381.3333333","-381.3333333","1","-32.33333333","-32.33333333","-15.33333333","1","0","0","0","0","-284.3333333","-381.3333333","-187.3333333","1","-131.3333333","-187.3333333","-75.33333333","1","-1091.333333","-1289.333333","-893.3333333","1","-6195.203225","-10325.15011","-2065.256339","1","-1325.458333","-8482.333333","192.6666667","1","20.66666667","20.66666667","20.66666667","1","-893.3333333","-893.3333333","-893.3333333","1","0","0","0","0","-893.3333333","-893.3333333","-893.3333333","1","-75.33333333","-75.33333333","-32.33333333","1","0","0","0","0","15.41054068","41","29.86948686","3","5","10","15"
"2026-04-23","00:10:00","10","ghost_low_21280_21317","low","27087","21317","27056.5833333333","101.6666667","93.66666667","109.6666667","1","108.6666667","105.6666667","111.6666667","1","105.6666667","72.66666667","138.6666667","1","-6074.019365","-10219.7273","-1928.311425","1","-257.3489583","-465.3333333","-49.36458333","1","37.66666667","37.66666667","37.66666667","1","72.66666667","72.66666667","72.66666667","1","0","0","0","0","143.6666667","143.6666667","143.6666667","1","100.6666667","100.6666667","100.6666667","1","0","0","0","0","-218.8333333","-314.3333333","-123.3333333","1","131.6666667","126.6666667","136.6666667","1","105.1666667","37.66666667","172.6666667","1","-6072.407916","-10218.49569","-1926.320138","1","-1297.989583","-1731.458333","-864.5208333","1","37.66666667","37.66666667","37.66666667","1","172.6666667","172.6666667","172.6666667","1","0","0","0","0","-256.3333333","-256.3333333","-256.3333333","1","165.6666667","155.6666667","165.6666667","1","0","0","0","0","-159.3333333","-256.3333333","-62.33333333","1","-6.333333333","-62.33333333","49.66666667","1","-966.3333333","-1164.333333","-768.3333333","1","-6066.080075","-10197.73862","-1934.421533","1","-1200.458333","-8357.333333","317.6666667","1","37.66666667","37.66666667","37.66666667","1","-768.3333333","-768.3333333","-768.3333333","1","0","0","0","0","-768.3333333","-768.3333333","-768.3333333","1","101.6666667","101.6666667","125.6666667","1","0","0","0","0","29.95264816","752","221.7315396","3","5","10","15"
"2026-04-23","04:01:00","01","ghost_high_21450_21548","high","26992.5","21548","26904.5","-113","-131","-95","1","-3.5","-6","-1","1","-13.5","-47","20","1","-5432.464695","-9588.98367","-1275.94572","1","728","422","926","1","-11","-11","-11","1","-47","-47","-47","1","0","0","0","0","-98","-98","-98","1","14","7","14","1","0","0","0","0","389.5","294","485","1","-40","-43","-37","1","277.5","-226","781","1","-5430.726592","-9587.845516","-1273.607669","1","-689.1875","-1177.5","-200.875","1","-11","-11","-11","1","-226","-226","-226","1","0","0","0","0","352","352","352","1","-64","-64","-43","1","0","0","0","0","449","352","546","1","292","230","354","1","350","-226","926","1","-5423.137473","-9566.334509","-1279.940437","1","-592.125","-7749","926","1","-11","-11","-11","1","-226","-226","-226","1","0","0","0","0","-160","-160","-160","1","230","192","230","1","0","0","0","0","31.21034231","77","98.99560534","3","5","10","15"
"2026-04-23","06:49:00","49","ghost_low_21634_21716","low","26939","21716","26991.9166666667","16.83333333","10.33333333","23.33333333","1","4.333333333","-9.666666667","18.33333333","1","23.83333333","1.333333333","46.33333333","1","-5772.588271","-9932.083194","-1613.093348","1","-150.8385417","-418.3229167","116.6458333","1","67.33333333","67.33333333","67.33333333","1","1.333333333","1.333333333","1.333333333","1","0","0","0","0","-40.66666667","-40.66666667","-40.66666667","1","15.33333333","3.333333333","15.33333333","1","0","0","0","0","32.83333333","7.333333333","58.33333333","1","-89.66666667","-119.6666667","-59.66666667","1","-304.1666667","-507.6666667","-100.6666667","1","-5771.077109","-9931.092296","-1611.061922","1","-1038.854167","-1527.166667","-550.5416667","1","67.33333333","67.33333333","67.33333333","1","-100.6666667","-100.6666667","-100.6666667","1","0","0","0","0","2.333333333","2.333333333","2.333333333","1","58.33333333","33.33333333","58.33333333","1","0","0","0","0","99.33333333","2.333333333","196.3333333","1","-57.66666667","-119.6666667","4.333333333","1","0.3333333333","-575.6666667","576.3333333","1","-5766.326462","-9911.518788","-1621.134136","1","-941.7916667","-8098.666667","576.3333333","1","67.33333333","67.33333333","67.33333333","1","-575.6666667","-575.6666667","-575.6666667","1","0","0","0","0","-509.6666667","-509.6666667","-509.6666667","1","-211.6666667","-211.6666667","-143.6666667","1","0","0","0","0","20.42565443","66","47.60283087","3","5","10","15"
"2026-04-23","11:31:00","31","ghost_low_21958_21998","low","26946.75","21998","26965.9166666667","37.33333333","21.33333333","53.33333333","1","25.83333333","24.33333333","27.33333333","1","9.833333333","9.333333333","10.33333333","1","-5645.716627","-9812.238214","-1479.19504","1","-78.82291667","-255.1666667","97.52083333","1","-34.66666667","-34.66666667","-34.66666667","1","9.333333333","9.333333333","9.333333333","1","9.333333333","9.333333333","9.333333333","1","10.33333333","10.33333333","10.33333333","1","27.33333333","16.33333333","27.33333333","1","9.333333333","9.333333333","9.333333333","1","-123.6666667","-160.6666667","-86.66666667","1","15.83333333","-3.666666667","35.33333333","1","-108.1666667","-198.6666667","-17.66666667","1","-5644.050372","-9811.13758","-1476.963163","1","-934.8541667","-1423.166667","-446.5416667","1","-34.66666667","-34.66666667","-34.66666667","1","-198.6666667","-198.6666667","-198.6666667","1","0","0","0","0","-17.66666667","-17.66666667","-17.66666667","1","64.33333333","41.33333333","64.33333333","1","0","0","0","0","203.3333333","106.3333333","300.3333333","1","-0.1666666667","-17.66666667","17.33333333","1","-140.6666667","-471.6666667","190.3333333","1","-5639.419689","-9791.762745","-1487.076634","1","-837.7916667","-7994.666667","680.3333333","1","-34.66666667","-34.66666667","-34.66666667","1","190.3333333","190.3333333","190.3333333","1","0","0","0","0","-405.6666667","-405.6666667","-405.6666667","1","-198.6666667","-198.6666667","-96.66666667","1","0","0","0","0","32.60104216","170","149.1264035","3","5","10","15"
"2026-04-23","13:07:00","07","ghost_high_22060_22094","high","27049.5","22094","27024.75","59","49","69","1","-80","-86","-74","1","-65","-111","-19","1","-5859.2124","-10033.29567","-1685.129129","1","-147.640625","-349.25","30.25","1","-45","-45","-45","1","-111","-111","-111","1","0","0","0","0","95","95","95","1","15","1","15","1","0","0","0","0","-359","-396","-322","1","-10.5","-19","-2","1","-56","-332","220","1","-5858.894908","-10033.05995","-1684.729866","1","-1125.171875","-1599.875","-650.46875","1","-45","-45","-45","1","220","220","220","1","0","0","0","0","-253","-253","-253","1","-116","-116","-105","1","0","0","0","0","-259","-427","-91","1","-235.5","-253","-218","1","-292","-539","-45","1","-5851.363006","-10011.70105","-1691.024962","1","-1073.125","-8230","445","1","-45","-45","-45","1","-539","-539","-539","1","0","0","0","0","-641","-641","-641","1","220","31","220","1","0","0","0","0","42.14195218","161","256.2674966","3","5","10","15"
"2026-04-23","17:56:00","56","ghost_low_22359_22383","low","26852","22383","26857.3333333333","-515.3333333","-577.3333333","-453.3333333","1","-344.3333333","-453.3333333","-235.3333333","1","-522.3333333","-702.3333333","-342.3333333","1","-4940.645336","-9187.972764","-693.3179068","1","630.7916667","245.6666667","1015.916667","1","23.66666667","23.66666667","23.66666667","1","-342.3333333","-342.3333333","-342.3333333","1","0","0","0","0","-21.33333333","-21.33333333","-21.33333333","1","-146.3333333","-146.3333333","-99.33333333","1","0","0","0","0","1015.666667","898.6666667","1132.666667","1","339.6666667","307.6666667","371.6666667","1","886.1666667","725.6666667","1046.666667","1","-4949.216409","-9195.490826","-702.9419916","1","-505.0833333","-1222.333333","514.1666667","1","23.66666667","23.66666667","23.66666667","1","1046.666667","1046.666667","1046.666667","1","0","0","0","0","981.6666667","981.6666667","981.6666667","1","26.66666667","13.66666667","26.66666667","1","0","0","0","0","410.6666667","242.6666667","578.6666667","1","434.1666667","416.6666667","451.6666667","1","377.6666667","130.6666667","624.6666667","1","-5013.309913","-9233.30931","-793.3105151","1","-333.0989583","-7530.708333","1193.666667","1","23.66666667","23.66666667","23.66666667","1","130.6666667","130.6666667","130.6666667","1","0","0","0","0","28.66666667","28.66666667","28.66666667","1","1046.666667","943.6666667","1046.666667","1","0","0","0","0","184.405785","2196","3031.34406","3","5","10","15"
"2026-04-23","22:20:00","20","ghost_low_22525_22587","low","26919.25","22587","27041.1666666667","-54.16666667","-76.66666667","-31.66666667","1","-17.16666667","-22.66666667","-11.66666667","1","-30.16666667","-76.66666667","16.33333333","1","-5587.524105","-9851.630084","-1323.418126","1","-460.0416667","-1022.916667","43.58333333","1","29.33333333","29.33333333","29.33333333","1","16.33333333","16.33333333","16.33333333","1","0","0","0","0","-36.66666667","-36.66666667","-36.66666667","1","-14.66666667","-14.66666667","-12.66666667","1","0","0","0","0","-392.6666667","-433.6666667","-351.6666667","1","-214.1666667","-351.6666667","-76.66666667","1","-507.1666667","-803.6666667","-210.6666667","1","-5586.293838","-9850.204548","-1322.383128","1","-1240.416667","-1957.666667","-296.6666667","1","29.33333333","29.33333333","29.33333333","1","-210.6666667","-210.6666667","-210.6666667","1","0","0","0","0","-795.6666667","-795.6666667","-795.6666667","1","-76.66666667","-76.66666667","-41.66666667","1","0","0","0","0","-12.16666667","-284.6666667","260.3333333","1","-122.6666667","-235.6666667","-9.666666667","1","-489.6666667","-1437.666667","458.3333333","1","-5580.851933","-9831.698278","-1330.005589","1","-1068.432292","-8266.041667","458.3333333","1","29.33333333","29.33333333","29.33333333","1","-1437.666667","-1437.666667","-1437.666667","1","0","0","0","0","-706.6666667","-706.6666667","-706.6666667","1","-527.6666667","-527.6666667","-460.6666667","1","0","0","0","0","36.5087701","33","103.0588354","3","5","10","15"
"2026-04-23","22:20:00","20","ghost_high_22513_22587","high","26988.5","22587","27041.1666666667","-54.16666667","-76.66666667","-31.66666667","1","-17.16666667","-22.66666667","-11.66666667","1","-30.16666667","-76.66666667","16.33333333","1","-5587.524105","-9851.630084","-1323.418126","1","-460.0416667","-1022.916667","43.58333333","1","29.33333333","29.33333333","29.33333333","1","16.33333333","16.33333333","16.33333333","1","0","0","0","0","-36.66666667","-36.66666667","-36.66666667","1","-14.66666667","-14.66666667","-12.66666667","1","0","0","0","0","-392.6666667","-433.6666667","-351.6666667","1","-214.1666667","-351.6666667","-76.66666667","1","-507.1666667","-803.6666667","-210.6666667","1","-5586.293838","-9850.204548","-1322.383128","1","-1240.416667","-1957.666667","-296.6666667","1","29.33333333","29.33333333","29.33333333","1","-210.6666667","-210.6666667","-210.6666667","1","0","0","0","0","-795.6666667","-795.6666667","-795.6666667","1","-76.66666667","-76.66666667","-41.66666667","1","0","0","0","0","-12.16666667","-284.6666667","260.3333333","1","-122.6666667","-235.6666667","-9.666666667","1","-489.6666667","-1437.666667","458.3333333","1","-5580.851933","-9831.698278","-1330.005589","1","-1068.432292","-8266.041667","458.3333333","1","29.33333333","29.33333333","29.33333333","1","-1437.666667","-1437.666667","-1437.666667","1","0","0","0","0","-706.6666667","-706.6666667","-706.6666667","1","-527.6666667","-527.6666667","-460.6666667","1","0","0","0","0","36.5087701","33","103.0588354","3","5","10","15"
