event_id,event_timestamp,event_date,event_hour,event_minute,event_index,ghost_index,ghost_type,relocation,ghost_price,event_hlc3,atr_1m,volume_1m,volume_ema9_1m,tf1_ob_dist_pips,tf1_ob_width_pips,tf1_fvg_dist_pips,tf1_fvg_width_pips,tf1_fib_dist_pips,tf1_vwap_dist_pips,tf1_vwap_band1_dist_pips,tf1_vwap_band2_dist_pips,tf1_vp_poc_dist_pips,tf1_vp_vah_dist_pips,tf1_vp_val_dist_pips,tf1_bos_choch_dist_pips,tf1_eqh_eql_dist_pips,tf1_sweep_grab_run_dist_pips,tf1_supply_demand_dist_pips,tf1_supply_demand_width_pips,tf1_channel_dist_pips,tf1_channel_width_pips,tf10_ob_dist_pips,tf10_ob_width_pips,tf10_fvg_dist_pips,tf10_fvg_width_pips,tf10_fib_dist_pips,tf10_vwap_dist_pips,tf10_vwap_band1_dist_pips,tf10_vwap_band2_dist_pips,tf10_vp_poc_dist_pips,tf10_vp_vah_dist_pips,tf10_vp_val_dist_pips,tf10_bos_choch_dist_pips,tf10_eqh_eql_dist_pips,tf10_sweep_grab_run_dist_pips,tf10_supply_demand_dist_pips,tf10_supply_demand_width_pips,tf10_channel_dist_pips,tf10_channel_width_pips,tf60_ob_dist_pips,tf60_ob_width_pips,tf60_fvg_dist_pips,tf60_fvg_width_pips,tf60_fib_dist_pips,tf60_vwap_dist_pips,tf60_vwap_band1_dist_pips,tf60_vwap_band2_dist_pips,tf60_vp_poc_dist_pips,tf60_vp_vah_dist_pips,tf60_vp_val_dist_pips,tf60_bos_choch_dist_pips,tf60_eqh_eql_dist_pips,tf60_sweep_grab_run_dist_pips,tf60_supply_demand_dist_pips,tf60_supply_demand_width_pips,tf60_channel_dist_pips,tf60_channel_width_pips,sr_4h_dist_pips,sr_d_dist_pips,sr_w_dist_pips,Y_3m,Y_5m,Y_10m,Y_15m,complete
ghost_relocated_high_59993_59993_5144,1780375500,2026-06-02,4,45,59993,59993,high,move,30417.75,30414,6.21922986294701,119,92.6599587532507,-8.5,45,3.5,7,1,-199.490774305246,-86.4246385403385,26.6414972245839,-229.240000000005,-167.679999999993,-309.039999999994,4,-8,2,-8.5,45,,,-52,318,-9.5,5,-63.7859999999928,522.018322123331,956.310867913111,1390.60341370288,494.149999999994,603.5,-101.199999999997,4,-279,4,256,224,,,-44,1064,30,164,-621.679999999993,-2424.02792949653,-351.105587099693,1721.81675529714,-1741.60000000001,-1076.32000000001,-2160.48,-140,-491,119,-44,1064,,,225,-490,-140,3,3,5,10,1
ghost_relocated_high_59994_59994_5145,1780375560,2026-06-02,4,46,59994,59994,high,move,30424,30420.6666666667,6.41785630130794,183,110.727967002601,-4.16666666667152,21,-5.16666666667152,9,-11.6666666666715,-223.858447930819,-109.447052494361,4.96434294211213,-255.906666666677,-194.346666666665,-335.706666666665,1.33333333332848,-34.6666666666715,1.33333333332848,-7.16666666667152,149,,,-78.6666666666715,318,-36.1666666666715,5,-90.4526666666643,495.35165545666,929.644201246439,1363.9367470362,467.483333333323,576.833333333328,-127.866666666669,-22.6666666666715,-305.666666666672,-22.6666666666715,229.333333333328,224,,,-70.6666666666715,1064,3.33333333332848,164,-648.346666666665,-2450.6945961632,-377.772253766365,1695.15008863047,-1768.26666666668,-1102.98666666668,-2187.14666666667,-166.666666666672,-517.666666666672,92.3333333333285,-70.6666666666715,1064,,,198.333333333328,-516.666666666672,-166.666666666672,2,2,5,10,1
ghost_relocated_high_59995_59995_5146,1780375620,2026-06-02,4,47,59995,59995,high,move,30430,30426.6666666667,6.4772951369288,150,118.58237360208,2.83333333332848,119,-1.16666666667152,51,-10.6666666666715,-243.960256288294,-126.830112485957,-9.69996868360613,-279.906666666677,-218.346666666665,-359.706666666665,15.3333333333285,-58.6666666666715,1.33333333332848,2.83333333332848,119,,,-102.666666666672,318,-60.1666666666715,5,-114.452666666664,471.35165545666,905.644201246439,1339.9367470362,443.483333333323,552.833333333328,-151.866666666669,17.3333333333285,-329.666666666672,17.3333333333285,205.333333333328,224,,,-94.6666666666715,1064,-20.6666666666715,164,-672.346666666665,-2474.6945961632,-401.772253766365,1671.15008863047,-1792.26666666668,-1126.98666666668,-2211.14666666667,-190.666666666672,-541.666666666672,68.3333333333285,-94.6666666666715,1064,,,174.333333333328,-540.666666666672,-190.666666666672,1,2,5,9,1
ghost_relocated_high_59996_59996_5147,1780375680,2026-06-02,4,48,59996,59996,high,move,30432.5,30429.6666666667,6.47891691286246,110,116.865898881664,-9.16666666667152,119,6.83333333332848,11,1.33333333332848,-252.527097601429,-132.726557292277,-12.926016983125,-291.906666666677,-230.346666666665,-371.706666666665,3.33333333332848,63.3333333333285,1.33333333332848,-9.16666666667152,119,,,-114.666666666672,318,49.8333333333285,47,125.715333333326,459.35165545666,893.644201246439,1327.9367470362,431.483333333323,540.833333333328,-163.866666666669,5.33333333332848,-341.666666666672,5.33333333332848,193.333333333328,224,,,-106.666666666672,1064,-32.6666666666715,164,-684.346666666665,-2486.6945961632,-413.772253766365,1659.15008863047,-1804.26666666668,-1138.98666666668,-2223.14666666667,-202.666666666672,-553.666666666672,56.3333333333285,-106.666666666672,1064,,,162.333333333328,-552.666666666672,-202.666666666672,0,2,5,8,1
ghost_relocated_high_60000_60000_5148,1780375920,2026-06-02,4,52,60000,60000,high,move,30432.75,30430.9166666667,5.88525864088569,35,88.0266721819297,-14.1666666666715,119,1.83333333332848,11,6.33333333332848,-249.220882077352,-123.234321547498,2.75223898235708,-296.906666666677,-235.346666666665,-376.706666666665,0.333333333328483,58.3333333333285,0.333333333328483,-14.1666666666715,119,,,-119.666666666672,318,44.8333333333285,47,120.715333333326,452.434755727198,886.693679746822,1320.95260376643,426.483333333323,535.833333333328,-168.866666666669,0.333333333328483,-346.666666666672,0.333333333328483,188.333333333328,224,,,-111.666666666672,1064,-37.6666666666715,164,-689.346666666665,-2491.6945961632,-418.772253766365,1654.15008863047,-1809.26666666668,-1143.98666666668,-2228.14666666667,-207.666666666672,-558.666666666672,51.3333333333285,-111.666666666672,1064,,,157.333333333328,-557.666666666672,-207.666666666672,1,3,7,7,1
ghost_relocated_high_60001_60001_5149,1780375980,2026-06-02,4,53,60001,60001,high,move,30438,30434.75,6.03631159510814,110,92.4213377455438,-0.5,89,0,40,-8,-263.765684324739,-137.202303531536,-10.6389227383188,-312.240000000005,-250.679999999993,-392.039999999994,-7,43,-7,23.5,57,,,113.5,133,29.5,47,105.381999999998,437.101422393869,871.360346413494,1305.6192704331,411.149999999994,520.5,-184.199999999997,-15,-362,-15,173,224,,,-127,1064,-53,164,-704.679999999993,-2507.02792949653,-434.105587099693,1638.81675529714,-1824.60000000001,-1159.32000000001,-2243.48,-223,-574,36,-127,1064,,,142,-573,-223,1,3,6,6,1
ghost_relocated_high_60004_60004_5150,1780376160,2026-06-02,4,56,60004,60004,high,move,30439,30436.9166666667,5.90070210439234,73,82.3037249257185,-0.666666666671517,46,-7.16666666667152,3,4.33333333332848,-266.739004834366,-135.866902732698,-4.9948006310442,-320.906666666677,-259.346666666665,-400.706666666665,1.33333333332848,34.3333333333285,1.33333333332848,14.8333333333285,57,,,104.833333333328,133,20.8333333333285,47,96.7153333333263,428.434755727198,862.693679746822,1296.95260376643,402.483333333323,511.833333333328,-192.866666666669,-23.6666666666715,-370.666666666672,11.3333333333285,164.333333333328,224,,,-135.666666666672,1064,-61.6666666666715,164,-713.346666666665,-2515.6945961632,-442.772253766365,1630.15008863047,-1833.26666666668,-1167.98666666668,-2252.14666666667,-231.666666666672,-582.666666666672,27.3333333333285,-135.666666666672,1064,,,133.333333333328,-581.666666666672,-231.666666666672,3,5,5,8,1
ghost_relocated_high_60005_60005_5151,1780376220,2026-06-02,4,57,60005,60005,high,move,30439.25,30436.6666666667,5.76493766836432,75,80.8429799405748,0.333333333328483,46,-6.16666666667152,3,9.33333333332848,-264.028087748622,-131.849840857176,0.32840603425575,-319.906666666677,-258.346666666665,-399.706666666665,2.33333333332848,35.3333333333285,-1.66666666667152,15.8333333333285,57,,,105.833333333328,133,21.8333333333285,47,97.7153333333263,429.434755727198,863.693679746822,1297.95260376643,403.483333333323,512.833333333328,-191.866666666669,-22.6666666666715,-369.666666666672,12.3333333333285,165.333333333328,224,,,-134.666666666672,1064,-60.6666666666715,164,-712.346666666665,-2514.6945961632,-441.772253766365,1631.15008863047,-1832.26666666668,-1166.98666666668,-2251.14666666667,-230.666666666672,-581.666666666672,28.3333333333285,-134.666666666672,1064,,,134.333333333328,-580.666666666672,-230.666666666672,3,4,4,8,1
ghost_relocated_high_60006_60006_5152,1780376280,2026-06-02,4,58,60006,60006,high,move,30441.75,30438.5,6.01387069205258,87,82.0743839524598,2.5,49,3,60,3,-269.632885242114,-136.178385066494,-2.72388489087461,-327.240000000005,-265.679999999993,-407.039999999994,-5,28,-2,8.5,57,,,98.5,133,14.5,47,90.3819999999978,422.101422393869,856.360346413494,1290.6192704331,396.149999999994,505.5,-199.199999999997,27,-377,5,158,224,,,-142,1064,-68,164,-719.679999999993,-2522.02792949653,-449.105587099693,1623.81675529714,-1839.60000000001,-1174.32000000001,-2258.48,-238,-589,21,-142,1064,,,127,-588,-238,3,3,3,7,1
ghost_relocated_high_60007_60007_5153,1780376340,2026-06-02,4,59,60007,60007,high,move,30445,30442.9166666667,5.8700227854774,136,92.8595071619679,-2.16666666667152,41,-14.6666666666715,60,-4.66666666667152,-285.267319298888,-150.28696884813,-15.3066183973569,-344.906666666677,-283.346666666665,-424.706666666665,-3.66666666667152,10.3333333333285,0.333333333328483,-2.16666666667152,41,,,80.8333333333285,133,-3.16666666667152,47,72.7153333333263,404.434755727198,838.693679746822,1272.95260376643,378.483333333323,487.833333333328,-216.866666666669,9.33333333332848,-394.666666666672,3.33333333332848,140.333333333328,224,,,-159.666666666672,1064,-85.6666666666715,164,-737.346666666665,-2539.6945961632,-466.772253766365,1606.15008863047,-1857.26666666668,-1191.98666666668,-2276.14666666667,-255.666666666672,-606.666666666672,3.33333333332848,-159.666666666672,1064,,,109.333333333328,-605.666666666672,-255.666666666672,2,2,3,7,1
ghost_relocated_high_60008_60008_5154,1780376400,2026-06-02,5,0,60008,60008,high,move,30446.25,30443.25,5.87930687222901,249,124.087605729574,-3.5,41,-16,60,7,-283.278762451155,-145.64111693982,-8.00347142848477,-346.240000000005,-284.679999999993,-426.039999999994,-5,9,-1,-3.5,41,,,79.5,133,-4.5,47,71.3819999999978,403.101422393869,837.360346413494,1271.6192704331,377.149999999994,486.5,-218.199999999997,8,-396,2,139,224,,,-161,1064,-87,164,-738.679999999993,-2541.02792949653,-468.105587099693,1604.81675529714,-1858.60000000001,-1193.32000000001,-2277.48,-257,-608,2,-161,1064,,,108,-607,-257,1,1,3,6,1
ghost_relocated_high_60009_60009_5155,1780376460,2026-06-02,5,1,60009,60009,high,move,30450.25,30446,5.97721352421265,199,139.070084583659,14,46,15,60,1,-288.365247037815,-146.277732367278,-4.1902176967269,-357.240000000005,-295.679999999993,-437.039999999994,-1,-2,0,-14.5,41,,,68.5,133,-15.5,47,60.3819999999978,389.090020889897,823.053406423263,1257.01679195664,366.149999999994,475.5,-229.199999999997,-3,-407,-3,128,224,,,-172,1064,-98,164,-749.679999999993,-2548.41270765138,-474.61840898286,1599.17588968568,-1869.60000000001,-1204.32000000001,-2288.48,-268,-619,-9,-172,1064,,,97,-618,-268,0,0,3,5,1
ghost_relocated_high_60017_60017_5156,1780376940,2026-06-02,5,9,60017,60017,high,move,30454.5,30451.5,6.40338707859813,201,131.155317921983,-1,38,-7,60,-5,-290.753762606691,-137.502397810633,15.7489669854403,-379.240000000005,-317.679999999993,-459.039999999994,1,-4.5,1,18.5,89,,,46.5,133,24,152,38.3819999999978,367.090020889897,801.053406423263,1235.01679195664,344.149999999994,453.5,-251.199999999997,-6,-429,-6,106,224,,,-194,1064,-120,164,-771.679999999993,-2570.41270765138,-496.61840898286,1577.17588968568,-1891.60000000001,-1226.32000000001,-2310.48,-290,-641,-31,-194,1064,,,75,-640,-290,3,4,4,5,1
ghost_relocated_high_60018_60018_5157,1780377000,2026-06-02,5,10,60018,60018,high,move,30458.75,30454.5833333333,6.66028800155541,206,146.124254337587,5.16666666667152,45,-19.3333333333285,60,-0.333333333328483,-298.622845211736,-142.406828701758,13.8091878082196,-391.573333333334,-330.013333333321,-471.373333333322,5.66666666667152,-3.83333333332848,0.666666666671517,6.16666666667152,89,,,34.1666666666715,133,11.6666666666715,152,26.0486666666693,354.756687556568,788.720073089935,1222.68345862332,331.816666666666,441.166666666672,-263.533333333326,-4.33333333332848,-441.333333333328,-4.33333333332848,93.6666666666715,224,,,-206.333333333328,1064,-132.333333333328,164,-784.013333333321,-2582.74604098471,-508.951742316189,1564.84255635235,-1903.93333333333,-1238.65333333334,-2322.81333333332,-302.333333333328,-653.333333333328,-43.3333333333285,-206.333333333328,1064,,,62.6666666666715,-652.333333333328,-302.333333333328,2,3,3,5,1
ghost_relocated_high_60019_60019_5158,1780377060,2026-06-02,5,11,60019,60019,high,move,30465.25,30461.0833333333,6.84526743001574,354,187.699403470069,4.66666666667152,64,8.66666666667152,14,-9.33333333332848,-319.996515504768,-160.668221727741,-1.33992795072845,-417.573333333334,-356.013333333321,-497.373333333322,-3.33333333332848,16.6666666666715,0.666666666671517,-15.8333333333285,57,,,8.16666666667152,133,-9.83333333332848,125,0.0486666666693054,326.359670182064,759.65942529017,1192.95918039828,305.816666666666,415.166666666672,-289.533333333326,-30.3333333333285,-467.333333333328,24.6666666666715,67.6666666666715,224,,,-232.333333333328,1064,-158.333333333328,164,-810.013333333321,-2608.74604098471,-534.951742316189,1538.84255635235,-1929.93333333333,-1264.65333333334,-2348.81333333332,299.666666666672,-679.333333333328,-69.3333333333285,-232.333333333328,1064,,,36.6666666666715,-678.333333333328,-328.333333333328,2,2,3,4,1
ghost_relocated_high_60020_60020_5159,1780377120,2026-06-02,5,12,60020,60020,high,move,30466,30463.8333333333,6.67774832787176,147,179.559522776055,-0.333333333328483,30,-2.33333333332848,14,5.66666666667152,-322.69831269994,-157.42962276678,7.83906716636557,-428.573333333334,-367.013333333321,-508.373333333322,3.66666666667152,5.66666666667152,-0.333333333328483,24.1666666666715,63,,,-2.83333333332848,133,-20.8333333333285,125,-10.9513333333307,315.359670182064,748.65942529017,1181.95918039828,294.816666666666,404.166666666672,-300.533333333326,-41.3333333333285,-478.333333333328,13.6666666666715,56.6666666666715,224,,,-243.333333333328,1064,-169.333333333328,164,-821.013333333321,-2619.74604098471,-545.951742316189,1527.84255635235,-1940.93333333333,-1275.65333333334,-2359.81333333332,288.666666666672,-690.333333333328,-80.3333333333285,-243.333333333328,1064,,,25.6666666666715,-689.333333333328,-339.333333333328,1,1,2,4,1
ghost_relocated_high_60022_60022_5160,1780377240,2026-06-02,5,14,60022,60022,high,move,30469.5,30467.3333333333,6.4172932010731,144,160.198094576676,6.16666666667152,31,1.66666666667152,28,-5.33333333332848,-330.889864038574,-161.583169759717,7.72352451914048,-442.573333333334,-381.013333333321,-522.373333333322,-0.333333333328483,-8.33333333332848,-0.333333333328483,10.1666666666715,63,,,-16.8333333333285,133,27.1666666666715,23,-24.9513333333307,301.359670182064,734.65942529017,1167.95918039828,280.816666666666,390.166666666672,-314.533333333326,-55.3333333333285,-492.333333333328,-0.333333333328483,42.6666666666715,224,,,-257.333333333328,1064,-183.333333333328,164,-835.013333333321,-2633.74604098471,-559.951742316189,1513.84255635235,-1954.93333333333,-1289.65333333334,-2373.81333333332,274.666666666672,-704.333333333328,-94.3333333333285,-257.333333333328,1064,,,11.6666666666715,-703.333333333328,-353.333333333328,0,0,1,4,1
ghost_relocated_high_60029_60029_5161,1780377660,2026-06-02,5,21,60029,60029,high,move,30470.25,30468.4166666667,5.95590304323362,86,94.8934090437665,1.83333333332848,31,0.833333333328483,47,4.33333333332848,-321.651840631617,-144.025019257417,33.6018021167838,-446.906666666677,-385.346666666665,-526.706666666665,0.333333333328483,-12.6666666666715,0.333333333328483,5.83333333332848,63,,,-21.1666666666715,133,22.8333333333285,23,-29.2846666666737,295.497572591252,728.192028671649,1160.88648475206,276.483333333323,385.833333333328,-318.866666666669,-59.6666666666715,494.333333333328,-4.66666666667152,38.3333333333285,224,,,-261.666666666672,1064,-187.666666666672,164,-839.346666666665,-2638.07937431805,-564.285075649532,1509.50922301901,-1959.26666666668,-1293.98666666668,-2378.14666666667,270.333333333328,-708.666666666672,-98.6666666666715,-261.666666666672,1064,,,7.33333333332848,-707.666666666672,-357.666666666672,0,1,5,8,1
ghost_relocated_high_60033_60033_5162,1780377900,2026-06-02,5,25,60033,60033,high,move,30471,30465.75,5.74838080013004,148,91.7771403443267,-4.5,27,3,30,18,-305.371933621951,-124.383744143837,56.604445334262,-436.240000000005,-374.679999999993,-516.039999999994,0,-2,0,16.5,63,,,-10.5,133,-28.5,125,-18.6180000000022,306.164239257923,738.85869533832,1171.55315141873,287.149999999994,396.5,-308.199999999997,-49,-486,6,49,224,,,-251,1064,-177,164,-828.679999999993,-2627.41270765138,-553.61840898286,1520.17588968568,-1948.60000000001,-1283.32000000001,-2367.48,281,-698,-88,-251,1064,,,18,-697,-347,1,3,6,7,1
ghost_relocated_high_60035_60035_5163,1780378020,2026-06-02,5,27,60035,60035,high,move,30474.75,30472.3333333333,5.74605283276518,193,110.617369820369,3.16666666667152,37,0.166666666671517,27,-5.33333333332848,-326.944588744591,-143.358833112696,40.2269225191994,-462.573333333334,-401.013333333321,-542.373333333322,-1.33333333332848,-28.3333333333285,-1.33333333332848,-8.33333333332848,76,,,22.6666666666715,224,7.16666666667152,23,-44.9513333333307,279.830905924595,712.525362004992,1145.2198180854,260.816666666666,370.166666666672,-334.533333333326,-75.3333333333285,478.666666666672,-20.3333333333285,22.6666666666715,224,,,-277.333333333328,1064,-203.333333333328,164,-855.013333333321,-2653.74604098471,-579.951742316189,1493.84255635235,-1974.93333333333,-1309.65333333334,-2393.81333333332,254.666666666672,-724.333333333328,-114.333333333328,-277.333333333328,1064,,,-8.33333333332848,-723.333333333328,-373.333333333328,2,3,6,6,1
ghost_relocated_high_60037_60037_5164,1780378140,2026-06-02,5,29,60037,60037,high,move,30475.5,30472.1666666667,5.57695371804753,125,108.755116685036,3.83333333332848,37,0.833333333328483,27,10.3333333333285,-320.430985239946,-133.419923593407,53.5911380531179,-461.906666666677,-400.346666666665,-541.706666666665,-0.666666666671517,-27.6666666666715,-0.666666666671517,-7.66666666667152,76,,,23.3333333333285,224,7.83333333332848,23,-44.2846666666737,280.497572591252,713.192028671649,1145.88648475206,261.483333333323,370.833333333328,-333.866666666669,-74.6666666666715,479.333333333328,-19.6666666666715,23.3333333333285,224,,,-276.666666666672,1064,-202.666666666672,164,-854.346666666665,-2653.07937431805,-579.285075649532,1494.50922301901,-1974.26666666668,-1308.98666666668,-2393.14666666667,255.333333333328,-723.666666666672,-113.666666666672,-276.666666666672,1064,,,-7.66666666667152,-722.666666666672,-372.666666666672,2,3,5,5,1
