event_id,event_timestamp,event_date,event_hour,event_minute,event_index,ghost_index,complete,ghost_price,ghost_hlc3,atr_1m,volume_1m,volume_ema9_1m,tf1_ob_dist_pips,tf1_ob_width_pips,tf1_fvg_dist_pips,tf1_fvg_width_pips,tf1_fib_dist_pips,tf1_vwap_dist_pips,tf1_vwap_band1_dist_pips,tf1_vwap_band2_dist_pips,tf1_vp_poc_dist_pips,tf1_vp_vah_dist_pips,tf1_vp_val_dist_pips,tf1_bos_choch_dist_pips,tf1_eqh_eql_dist_pips,tf1_sweep_grab_run_dist_pips,tf1_supply_demand_dist_pips,tf1_supply_demand_width_pips,tf1_channel_dist_pips,tf1_channel_width_pips,tf10_ob_dist_pips,tf10_ob_width_pips,tf10_fvg_dist_pips,tf10_fvg_width_pips,tf10_fib_dist_pips,tf10_vwap_dist_pips,tf10_vwap_band1_dist_pips,tf10_vwap_band2_dist_pips,tf10_vp_poc_dist_pips,tf10_vp_vah_dist_pips,tf10_vp_val_dist_pips,tf10_bos_choch_dist_pips,tf10_eqh_eql_dist_pips,tf10_sweep_grab_run_dist_pips,tf10_supply_demand_dist_pips,tf10_supply_demand_width_pips,tf10_channel_dist_pips,tf10_channel_width_pips,tf60_ob_dist_pips,tf60_ob_width_pips,tf60_fvg_dist_pips,tf60_fvg_width_pips,tf60_fib_dist_pips,tf60_vwap_dist_pips,tf60_vwap_band1_dist_pips,tf60_vwap_band2_dist_pips,tf60_vp_poc_dist_pips,tf60_vp_vah_dist_pips,tf60_vp_val_dist_pips,tf60_bos_choch_dist_pips,tf60_eqh_eql_dist_pips,tf60_sweep_grab_run_dist_pips,tf60_supply_demand_dist_pips,tf60_supply_demand_width_pips,tf60_channel_dist_pips,tf60_channel_width_pips,sr_4h_dist_pips,sr_d_dist_pips,sr_w_dist_pips,ghost_type,relocation,Y_3m,Y_5m,Y_10m,Y_15m
ghost_trace_high_79154_79154_7007,1782109080,2026-06-22,1,18,79154,79154,1,30694.5,30690,9.102155361,172,235.9437177,13.5,69,-292.5,45,-130.816,-120.8485095,-53.78396114,13.28058722,-141.76,-120.16,-195.04,-24,-1419,-79,13.5,69,,,-3.5,103,-308.5,165,-399.204,-453.2807137,-181.9932181,89.29427751,-188.3,-124,-767,23,-11486,23,18,84,,,-44,208,-506.5,321,34.666,-264.5141956,95.78929363,456.0927829,9.37,309.76,-164.54,12,,12,-2174,1788,,,-124,-124,1142,high,move,0,0,3,4
ghost_trace_high_79160_79160_7008,1782109440,2026-06-22,1,24,79160,79160,1,30714.5,30704.66667,9.685375223,497,191.1146539,-18.16666667,39,-351.1666667,45,-189.4826667,-170.9892102,-99.54360246,-28.09799475,-200.4266667,-178.8266667,-253.7066667,-82.66666667,-1477.666667,-82.66666667,-18.16666667,39,,,-40.66666667,84,305.8333333,81,-457.8706667,-497.2094691,-219.4963033,58.21686256,-246.9666667,-182.6666667,-825.6666667,-35.66666667,-11544.66667,-35.66666667,-40.66666667,84,,,-102.6666667,208,-565.1666667,321,-24.00066667,-323.1808623,37.12262697,397.4261162,-49.29666667,251.0933333,-223.2066667,-46.66666667,,-39.66666667,-2232.666667,1788,,,-182.6666667,-182.6666667,1083.333333,high,move,1,3,3,3
ghost_trace_high_79161_79161_7009,1782109500,2026-06-22,1,25,79161,79161,1,30727.75,30717.91667,10.43999128,275,207.8917231,29.83333333,15,321.8333333,57,-242.4826667,-212.0853528,-130.5817251,-49.07809729,-253.4266667,-231.8266667,-306.7066667,-135.6666667,-1530.666667,-135.6666667,-185.1666667,33,,,-93.66666667,84,252.8333333,81,-510.8706667,-550.2094691,-272.4963033,5.216862563,-299.9666667,-235.6666667,-878.6666667,2.333333333,-11597.66667,2.333333333,-93.66666667,84,,,-155.6666667,208,-618.1666667,321,-77.00066667,-376.1808623,-15.87737303,344.4261162,-102.2966667,198.0933333,-276.2066667,-99.66666667,,-92.66666667,-2285.666667,1788,,,-235.6666667,-235.6666667,1030.333333,high,move,1,2,2,2
ghost_trace_high_79164_79164_7010,1782109680,2026-06-22,1,28,79164,79164,1,30731.75,30728.58333,10.07604258,93,155.2485622,103.1666667,131,-118.3333333,68,-285.1493333,-240.6961351,-145.1186473,-49.54115945,-296.0933333,-274.4933333,-349.3733333,-178.3333333,-1573.333333,-94.33333333,145.1666667,81,,,76.16666667,285,210.1666667,81,-553.5373333,-592.8761357,-315.1629699,-37.4498041,-342.6333333,-278.3333333,-921.3333333,32.66666667,-11640.33333,32.66666667,76.16666667,285,,,-198.3333333,208,-660.8333333,321,-119.6673333,-418.847529,-58.5440397,301.7594496,-144.9633333,155.4266667,-318.8733333,105.6666667,,105.6666667,-2328.333333,1788,,,-278.3333333,-278.3333333,987.6666667,high,move,1,1,1,1
ghost_trace_high_79165_79165_7011,1782109740,2026-06-22,1,29,79165,79165,1,30738.5,30732.25,10.03489668,245,173.1988498,88.5,131,-133,68,-299.816,-252.4620967,-153.8987066,-55.33531656,-310.76,-289.16,-364.04,-193,-1588,-109,130.5,81,,,61.5,285,195.5,81,-568.204,-607.5428024,-329.8296366,-52.11647077,-357.3,-293,-936,18,-11655,18,61.5,285,,,-213,208,-675.5,321,-134.334,-433.5141956,-73.21070637,287.0927829,-159.63,140.76,-333.54,91,,91,-2343,1788,,,-293,-293,973,high,move,0,0,0,0
ghost_trace_high_79183_79183_7012,1782110820,2026-06-22,1,47,79183,79183,1,30740,30734.33333,8.531402407,143,106.1257217,80.16666667,131,-141.3333333,68,-77.06533333,-173.6632984,-59.77348628,54.1163258,-215.4733333,-158.5333333,-377.5333333,-201.3333333,-1596.333333,-117.3333333,122.1666667,81,,,53.16666667,285,-138.8333333,41,-416.8933333,-470.2516239,-280.2721147,-90.29260555,-555.1333333,-452.5333333,-722.5333333,9.666666667,-11663.33333,9.666666667,53.16666667,285,,,-221.3333333,208,-683.8333333,321,-142.6673333,-441.847529,-81.5440397,278.7594496,-167.9633333,132.4266667,-341.8733333,82.66666667,,82.66666667,-2351.333333,1788,,,-301.3333333,-301.3333333,964.6666667,high,move,0,0,1,4
ghost_trace_high_79191_79191_7013,1782111300,2026-06-22,1,55,79191,79191,1,30742.25,30737.66667,8.204485875,118,74.88658765,66.83333333,131,-154.6666667,68,-90.39866667,-176.5033771,-60.22251189,56.05835329,-228.8066667,-171.8666667,-390.8666667,-214.6666667,-68.16666667,3.333333333,108.8333333,81,,,39.83333333,285,-152.1666667,41,-430.2266667,-472.1672066,-272.0247328,-71.88225911,-568.4666667,-465.8666667,-735.8666667,-3.666666667,-11676.66667,-3.666666667,39.83333333,285,,,-234.6666667,208,674.3333333,138,-156.0006667,-455.1808623,-94.87737303,265.4261162,-181.2966667,119.0933333,-355.2066667,69.33333333,,69.33333333,-2364.666667,1788,,,-314.6666667,-314.6666667,951.3333333,high,move,0,1,6,7
ghost_trace_high_79196_79196_7014,1782111600,2026-06-22,2,0,79196,79196,1,30744.25,30738,7.867220827,260,102.654677,65.5,131,-156,68,-91.732,-170.822955,-51.81210443,67.19874618,-230.14,-173.2,-392.2,2,-69.5,2,-82.5,101,,,38.5,285,-153.5,41,-431.56,-465.7192571,-258.7234548,-51.72765256,-569.8,-467.2,-737.2,-5,-11678,-5,38.5,285,,,-719.5,273,673,138,-157.334,-447.1823175,-87.90243209,271.3774533,-182.63,117.76,-356.54,68,,68,-2366,1788,,,-316,-316,950,high,move,3,5,6,6
ghost_trace_high_79197_79197_7015,1782111660,2026-06-22,2,1,79197,79197,1,30748,30744.25,8.144562196,164,114.9237416,40.5,131,-181,68,-116.732,-190.7126147,-69.93715098,50.83831271,-255.14,-198.2,-417.2,-23,-94.5,-17,82.5,81,,,13.5,285,147.5,81,-456.56,-490.7192571,-283.7234548,-76.72765256,-594.8,-492.2,-762.2,26,-11703,26,13.5,285,,,-744.5,273,648,138,-182.334,-472.1823175,-112.9024321,246.3774533,-207.63,92.76,-381.54,43,,43,-2391,1788,,,-341,-341,925,high,move,3,5,5,5
ghost_trace_high_79198_79198_7016,1782111720,2026-06-22,2,2,79198,79198,1,30755.5,30751.41667,8.437807754,249,141.7389933,11.83333333,131,187.8333333,57,-145.3986667,-215.8471674,-93.46373786,28.91969169,-283.8066667,-226.8666667,-445.8666667,-45.66666667,-123.1666667,-45.66666667,53.83333333,81,,,-15.16666667,285,118.8333333,81,-485.2266667,-519.3859238,-312.3901215,-105.3943192,-623.4666667,-520.8666667,-790.8666667,-2.666666667,-11731.66667,-2.666666667,-15.16666667,285,,,-773.1666667,273,619.3333333,138,-211.0006667,-500.8489841,-141.5690988,217.7107866,-236.2966667,64.09333333,-410.2066667,14.33333333,,14.33333333,-2419.666667,1788,,,-369.6666667,-369.6666667,896.3333333,high,move,3,4,4,5
ghost_trace_high_79199_79199_7017,1782111780,2026-06-22,2,3,79199,79199,1,30767,30761.33333,8.745821486,312,175.7911946,14.16666667,81,148.1666667,57,-185.0653333,-249.6102813,-123.8825343,1.845212598,-323.4733333,-266.5333333,-485.5333333,-85.33333333,-162.8333333,-85.33333333,14.16666667,81,,,-54.83333333,285,79.16666667,81,-524.8933333,-559.0525904,-352.0567882,-145.0609859,-663.1333333,-560.5333333,-830.5333333,-42.33333333,-11771.33333,-23.33333333,-54.83333333,285,,,752.6666667,208,579.6666667,138,-250.6673333,-540.5156508,-181.2357654,178.0441199,-275.9633333,24.42666667,-449.8733333,7.666666667,,7.666666667,-2459.333333,1788,,,-409.3333333,-409.3333333,856.6666667,high,move,3,3,3,5
ghost_trace_high_79200_79200_7018,1782111840,2026-06-22,2,4,79200,79200,1,30771.5,30767.25,9.013977094,150,170.6329557,-9.5,81,124.5,57,-208.732,-265.006089,-133.5535458,-2.101002519,-347.14,-290.2,-509.2,-109,-186.5,-109,-9.5,81,,,-78.5,285,55.5,81,-548.56,-582.7192571,-375.7234548,-168.7276526,-686.8,-584.2,-854.2,-66,-11795,5,-78.5,285,,,729,208,556,138,-274.334,-564.1823175,-204.9024321,154.3774533,-299.63,0.76,-473.54,-16,,-16,-2483,1788,,,-433,-433,833,high,move,2,2,2,4
ghost_trace_high_79201_79201_7019,1782111900,2026-06-22,2,5,79201,79201,1,30774.25,30770.91667,8.995121587,271,190.7063646,-24.16666667,81,109.8333333,57,-223.3986667,-275.5173183,-141.0079768,-6.498635248,-361.8066667,-304.8666667,-523.8666667,-123.6666667,-201.1666667,-123.6666667,-24.16666667,81,,,-93.16666667,285,40.83333333,81,-563.2266667,-597.3859238,-390.3901215,-183.3943192,-701.4666667,-598.8666667,-868.8666667,-80.66666667,-11809.66667,8.333333333,-93.16666667,285,,,714.3333333,208,541.3333333,138,-289.0006667,-578.8489841,-219.5690988,139.7107866,-314.2966667,-13.90666667,-488.2066667,-30.66666667,,-30.66666667,-2497.666667,1788,,,-447.6666667,-447.6666667,818.3333333,high,move,1,1,1,4
ghost_trace_high_79202_79202_7020,1782111960,2026-06-22,2,6,79202,79202,1,30775.75,30770.5,9.031184331,199,192.3650917,-22.5,81,111.5,57,-221.732,-266.2604115,-126.1605997,13.93921203,-360.14,-303.2,-522.2,-122,-199.5,-122,-22.5,81,,,-91.5,285,42.5,81,-561.56,-595.7192571,-388.7234548,-181.7276526,-699.8,-597.2,-867.2,-79,-11808,-8,-91.5,285,,,716,208,543,138,-287.334,-577.1823175,-217.9024321,141.3774533,-312.63,-12.24,-486.54,-29,,-29,-2496,1788,,,-446,-446,820,high,move,0,0,0,3
ghost_trace_high_79213_79213_7021,1782112620,2026-06-22,2,17,79213,79213,1,30779.75,30775.75,9.273767343,88,91.76383401,-207.5,25,90.5,57,-125.618,-262.8694699,-111.2523666,40.36473675,-205.45,0,-387.42,-143,-220.5,-3,-233.5,101,,,-112.5,285,21.5,81,-582.56,-588.6775267,-354.5197301,-120.3619336,-720.8,-618.2,-888.2,-100,-11829,-11,-112.5,285,,,695,208,522,138,-308.334,-598.1823175,-238.9024321,120.3774533,-333.63,-33.24,-507.54,-50,,-50,-2517,1788,,,-467,-467,799,high,move,2,2,2,2
ghost_trace_high_79214_79214_7022,1782112680,2026-06-22,2,18,79214,79214,1,30780.75,30777.5,9.004212533,104,94.21106721,-75.5,33,83.5,57,-132.618,-267.7718536,-114.9605054,37.8508427,-212.45,-7,-394.42,-7,-227.5,-10,-240.5,101,,,-119.5,285,14.5,81,-589.56,-595.6775267,-361.5197301,-127.3619336,-727.8,-625.2,-895.2,-107,-11836,-18,-119.5,285,,,688,208,515,138,-315.334,-605.1823175,-245.9024321,113.3774533,-340.63,-40.24,-514.54,-57,,-57,-2524,1788,,,-474,-474,792,high,move,1,1,1,1
ghost_trace_high_79216_79216_7023,1782112800,2026-06-22,2,20,79216,79216,1,30781.75,30776,8.742152643,112,90.69508301,-69.5,33,89.5,57,-126.618,-258.0661779,-103.1045135,51.85715082,-206.45,-1,-388.42,-1,-221.5,-1,-234.5,101,,,-113.5,285,20.5,81,-583.56,-578.2576253,-333.0742541,-87.89088301,-721.8,-619.2,-889.2,-101,-11830,-12,-113.5,285,,,694,208,521,138,-309.334,-599.1823175,-239.9024321,119.3774533,-334.63,-34.24,-508.54,-51,,-51,-2518,1788,,,-468,-468,798,high,move,0,0,0,0
ghost_trace_low_79266_79266_7024,1782115800,2026-06-22,3,10,79266,79266,1,30709.5,30713,9.98541413,115,122.7234477,17.5,101,-56,68,159.04,140.7758639,81.44308386,22.11030386,147,212.8,126,102,-1511,30,17.5,101,,,138.5,285,-53.5,41,-331.56,-273.8445454,4.063060991,281.9706674,-469.8,-367.2,-637.2,22,-11578,22,138.5,285,,,-619.5,273,-598.5,321,-57.334,-335.7909781,27.76636929,391.3237167,-82.63,217.76,-256.54,-80,,-73,-2266,1788,,,-216,-216,1050,low,appearance,1,1,1,2
ghost_trace_low_79267_79267_7025,1782115860,2026-06-22,3,11,79267,79267,1,30698,30702.58333,10.16502741,232,144.5787582,59.16666667,101,-14.33333333,68,200.7066667,177.7143692,114.1108951,50.50742096,188.6666667,254.4666667,167.6666667,-74.33333333,-1469.333333,-2.333333333,59.16666667,101,,,180.1666667,285,-11.83333333,41,-289.8933333,-232.1778788,45.72972766,323.6373341,-428.1333333,-325.5333333,-595.5333333,-27.33333333,-11536.33333,-2.333333333,180.1666667,285,,,-577.8333333,273,-556.8333333,321,-15.66733333,-294.1243115,69.43303596,432.9903834,-40.96333333,259.4266667,-214.8733333,-38.33333333,,-31.33333333,-2224.333333,1788,,,-174.3333333,-174.3333333,1091.666667,low,move,0,0,0,1
ghost_trace_low_79279_79279_7026,1782116580,2026-06-22,3,23,79279,79279,1,30687.25,30695.83333,11.6956132,229,147.5689244,-96.83333333,33,12.66666667,68,85.60266667,158.4254135,76.30820692,-5.80899961,227.0866667,308.5866667,139.0666667,-47.33333333,-1442.333333,21.66666667,-96.83333333,33,,,207.1666667,285,15.16666667,41,-262.8933333,-194.4197437,83.12093754,360.6616188,-401.1333333,-298.5333333,-568.5333333,-0.3333333333,-11509.33333,-0.3333333333,207.1666667,285,,,-550.8333333,273,-529.8333333,321,11.33266667,-267.1243115,96.43303596,459.9903834,-13.96333333,286.4266667,-187.8733333,-11.33333333,,-4.333333333,-2197.333333,1788,,,-147.3333333,-147.3333333,1118.666667,low,move,0,0,0,0
ghost_trace_high_79329_79322_7027,1782119580,2026-06-22,4,13,79329,79322,1,30758,30751.33333,10.27580805,78,113.0477655,38.66666667,36,-94.33333333,42,-65.51133333,-67.90546594,-18.31362591,31.27821412,-113.2633333,-81.51333333,-137.3933333,-20.33333333,-1664.333333,12.66666667,38.66666667,36,,,-14.83333333,285,119.1666667,81,-98.96733333,-219.8353428,13.27896072,246.3932643,-424.7633333,59.80666667,-496.9333333,-2.333333333,-11731.33333,-2.333333333,-14.83333333,285,,,-772.8333333,273,619.6666667,138,-210.6673333,-478.9242949,-114.6432287,249.6378375,-235.9633333,64.42666667,-409.8733333,14.66666667,,14.66666667,-2419.333333,1788,,,121.6666667,-369.3333333,896.6666667,high,appearance,0,0,0,0
ghost_trace_low_79372_79371_7028,1782122160,2026-06-22,4,56,79372,79371,1,30699,30705.83333,7.955140462,75,79.67351848,-37.33333333,30,-355.8333333,45,61.97866667,96.6163034,40.64662642,-15.32305057,152.9866667,208.6666667,89.62666667,16.66666667,-1482.333333,-3.333333333,-136.8333333,33,,,167.1666667,285,301.1666667,81,83.03266667,-26.73293688,198.7040326,424.141002,-242.7633333,241.8066667,-314.9333333,-40.33333333,-11549.33333,-3.333333333,167.1666667,285,,,-590.8333333,273,-569.8333333,321,-28.66733333,-296.9242949,67.35677131,431.6378375,-53.96333333,246.4266667,-227.8733333,-51.33333333,,-3.333333333,-2237.333333,1788,,,303.6666667,-187.3333333,1078.666667,low,appearance,0,0,0,0
ghost_trace_high_79425_79386_7029,1782125340,2026-06-22,5,49,79425,79386,1,30766.75,30760.83333,7.520398622,112,135.0038282,-8.833333333,15,-125.3333333,60,-24.91133333,-117.5464487,-53.98090757,9.584633526,-201.2633333,-68.47333333,-220.2333333,-7.333333333,-247.3333333,-7.333333333,-57.33333333,52,35.35897436,265.2307692,-52.83333333,285,81.16666667,81,2.774666667,-112.6359154,-36.09282678,40.45026179,11.84666667,83.66666667,-165.8133333,-96.33333333,-11769.33333,-11.33333333,-52.83333333,285,,,754.6666667,208,581.6666667,138,-291.8953333,-510.5673248,-146.6279393,217.3114463,-284.7633333,89.66666667,-623.5333333,9.666666667,,9.666666667,-2457.333333,1788,,,83.66666667,-407.3333333,858.6666667,high,appearance,0,0,0,1
ghost_trace_low_79436_79416_7030,1782126000,2026-06-22,6,0,79436,79416,1,30702.75,30708.75,8.365635995,294,125.0041938,0.5,49,83,60,7.624,52.61092695,21.14175331,-10.32742032,84.54,110,16.2,5,-39,3,0.5,49,-18.15384615,265.2307692,155.5,285,289.5,81,3.208,91.68684272,18.53323304,-54.62037664,220.18,292,42.52,39,-11561,-15,155.5,285,,,-602.5,273,-581.5,321,-83.562,-293.7744464,70.5110219,434.7964902,-76.43,298,-415.2,-63,295,-15,-2249,1788,,,292,-199,1067,low,appearance,0,0,0,0
ghost_trace_low_79492_79450_7031,1782129360,2026-06-22,6,56,79492,79450,1,30710.75,30725.91667,12.0709961,138,144.8170089,-68.16666667,49,143.3333333,32,-3.790666667,80.76604785,39.00067587,-2.764696105,47.78333333,127.3133333,1.993333333,1.333333333,-107.6666667,1.333333333,-68.16666667,49,,,-25.66666667,134,-452.1666667,165,-10.27066667,59.76228902,-27.69117976,-115.1446485,151.5133333,223.3333333,-26.14666667,-29.66666667,-11629.66667,-29.66666667,-25.66666667,134,-66.0952381,492.1428571,-671.1666667,273,-650.1666667,321,-152.2286667,-362.4411131,1.844355234,366.1298235,-145.0966667,229.3333333,-483.8666667,116.3333333,226.3333333,-83.66666667,-2317.666667,1788,,,223.3333333,-267.6666667,998.3333333,low,appearance,0,0,0,0
ghost_trace_high_79639_79626_7032,1782138180,2026-06-22,9,23,79639,79626,1,30968,30956.83333,29.61343282,1287,1311.974729,5.166666667,79,-68.33333333,68,-136.1633333,-334.3572919,-136.0900129,62.17726617,-149.6833333,-6.033333333,-513.0333333,-9.333333333,-1031.333333,-9.333333333,-673.8333333,253,,,-2.833333333,155,-1375.833333,165,-781.2253333,-452.0717889,-189.6238646,72.82405974,-772.1533333,-700.3333333,-949.8133333,-515.3333333,-12553.33333,-271.3333333,-840.8333333,287,47.6344086,812.0967742,-29.33333333,208,-1573.833333,321,-1075.895333,-1067.576364,-565.9982117,-64.42005927,-1068.763333,-694.3333333,-1407.533333,-167.3333333,,-167.3333333,-2105.833333,743,,,-448.3333333,-1191.333333,74.66666667,high,appearance,0,0,0,0
ghost_trace_low_79676_79671_7033,1782140400,2026-06-22,10,0,79676,79671,1,30545,30567.83333,36.92999728,1654,1621.601915,-158.8333333,33,-63.33333333,76,955.0866667,874.9747522,429.4805011,-16.01374997,1406.316667,1549.966667,1042.966667,178.6666667,-930.3333333,13.66666667,-158.8333333,33,,,-74.83333333,201,-587.3333333,408,566.8746667,896.4011739,506.5848236,116.7684734,783.8466667,855.6666667,606.1866667,16.66666667,-10997.33333,16.66666667,-74.83333333,201,,,-38.83333333,273,-17.83333333,321,-29.83333333,510.9351287,61.65171072,-387.6317073,487.2366667,861.6666667,148.4666667,-26.33333333,,-26.33333333,-549.8333333,743,,,524.6666667,364.6666667,1630.666667,low,appearance,0,0,0,0
ghost_trace_high_79721_79678_7034,1782143100,2026-06-22,10,45,79721,79678,1,30680,30670,26.18672632,948,928.0700819,-64.5,225,49.5,45,-75.56,-183.2632349,-84.67777424,13.90768644,-19.4,40,-338,-82,-1339,-10,-567.5,33,,,-483.5,201,237.5,117,158.208,371.7161043,-67.78365638,-507.2834171,375.18,447,197.52,0,-11406,0,-483.5,201,,,-447.5,273,-426.5,321,71.438,102.268462,-347.0149559,-796.2983739,78.57,453,-260.2,-44,,-44,-958.5,743,,,116,-44,1222,high,appearance,0,0,0,0
ghost_trace_high_79790_79757_7035,1782147240,2026-06-22,11,54,79790,79757,1,30615.25,30606.91667,18.87212192,539,609.4858046,-99.66666667,176,-11.66666667,104,-62.75266667,-187.8597153,-99.00751472,-10.15531412,-150.7566667,-83.40666667,-334.8466667,-15.66666667,-1086.666667,-15.66666667,-103.6666667,318,242.0638298,1019.148936,-1012.666667,130,489.8333333,117,586.3613333,486.3258813,-16.5359332,-519.3977477,1230.963333,1332.033333,680.6933333,13.33333333,-11153.66667,13.33333333,-1012.666667,130,-515.5416667,1585.34375,-195.1666667,273,-174.1666667,321,24.22733333,305.9452223,-136.3015532,-578.5483286,330.9033333,705.3333333,-7.866666667,-46.66666667,,-14.66666667,-706.1666667,743,,,368.3333333,208.3333333,1474.333333,high,appearance,0,0,0,0
ghost_trace_high_79845_79845_7036,1782150540,2026-06-22,12,49,79845,79845,1,30616.25,30609.33333,14.72704783,357,347.3580605,-108.8333333,67,-21.33333333,104,-29.19933333,-77.61091667,-35.8061814,5.998553871,-41.46333333,-12.99333333,-113.7333333,12.66666667,-1096.333333,12.66666667,-113.3333333,318,217.2727273,542.7575758,-1022.333333,130,480.1666667,117,576.6946667,433.9482923,-74.40768003,-582.7636523,1221.296667,1322.366667,671.0266667,3.666666667,-11163.33333,3.666666667,-1022.333333,130,-650.0520833,1585.34375,-715.8333333,743,436.1666667,307,14.56066667,264.6466204,-177.4802034,-619.6070271,321.2366667,695.6666667,-17.53333333,-56.33333333,,-24.33333333,-715.8333333,743,,,-425.3333333,198.6666667,1464.666667,high,move,2,4,4,4
ghost_trace_high_79846_79846_7037,1782150600,2026-06-22,12,50,79846,79846,1,30627.5,30620.91667,14.76440155,704,418.6864484,131.8333333,225,25.33333333,52,-75.53266667,-121.3419116,-77.93412003,-34.5263285,-87.79666667,-59.32666667,-160.0666667,-33.66666667,-1142.666667,-22.66666667,-159.6666667,318,170.5454545,542.7575758,-1068.666667,130,433.8333333,117,-32.70666667,86.92691703,-276.4027651,-639.7324473,-6.666666667,346.7333333,-322.8666667,-4.666666667,-11209.66667,-4.666666667,-1068.666667,130,-721.3541667,1585.34375,-762.1666667,743,389.8333333,307,-31.77266667,218.313287,-223.8135367,-665.9403604,274.9033333,649.3333333,-63.86666667,29.33333333,,29.33333333,-762.1666667,743,,,-471.6666667,152.3333333,1418.333333,high,move,2,3,3,3
ghost_trace_high_79848_79848_7038,1782150720,2026-06-22,12,52,79848,79848,1,30632,30624.41667,15.44354012,542,448.039327,117.8333333,225,11.33333333,52,-89.53266667,-124.203407,-70.7712761,-17.33914522,-101.7966667,-73.32666667,-174.0666667,34.33333333,-1156.666667,18.33333333,-216.1666667,91,155.7575758,542.7575758,-1082.666667,130,419.8333333,117,-46.70666667,72.92691703,-290.4027651,-653.7324473,-20.66666667,332.7333333,-336.8666667,14.33333333,-11223.66667,14.33333333,-1082.666667,130,-735.3541667,1585.34375,-776.1666667,743,375.8333333,307,-45.77266667,204.313287,-237.8135367,-679.9403604,260.9033333,635.3333333,-77.86666667,15.33333333,,15.33333333,-776.1666667,743,,,-485.6666667,138.3333333,1404.333333,high,move,2,2,2,2
ghost_trace_high_79849_79849_7039,1782150780,2026-06-22,12,53,79849,79849,1,30640.5,30635.91667,15.23328725,587,475.8314616,71.83333333,225,-34.66666667,52,-135.5326667,-164.7485616,-106.6335078,-48.51845392,-147.7966667,-119.3266667,-220.0666667,-11.66666667,-1202.666667,0.3333333333,-262.1666667,91,109.3636364,542.7575758,1088.333333,480,373.8333333,117,-92.70666667,26.92691703,-336.4027651,-699.7324473,-66.66666667,286.7333333,-382.8666667,-31.66666667,-11269.66667,-27.66666667,1088.333333,480,-781.3541667,1585.34375,-822.1666667,743,329.8333333,307,-91.77266667,158.313287,-283.8135367,-725.9403604,214.9033333,589.3333333,-123.8666667,-30.66666667,,-30.66666667,-822.1666667,743,,,-531.6666667,92.33333333,1358.333333,high,move,1,1,1,1
ghost_trace_high_79850_79850_7040,1782150840,2026-06-22,12,54,79850,79850,1,30650,30643.66667,14.94876673,752,531.0651693,40.83333333,225,4.833333333,47,-166.5326667,-188.2681001,-121.9322377,-55.59637521,-178.7966667,-150.3266667,-251.0666667,23.33333333,-1233.666667,20.33333333,-293.1666667,91,77.96969697,542.7575758,1057.333333,480,342.8333333,117,-123.7066667,-4.073082975,359.2565992,722.5862814,-97.66666667,255.7333333,-413.8666667,6.333333333,-11300.66667,6.333333333,1057.333333,480,772.9895833,1585.34375,-853.1666667,743,298.8333333,307,-122.7726667,127.313287,-314.8135367,-756.9403604,183.9033333,558.3333333,-154.8666667,61.33333333,,61.33333333,-853.1666667,743,,,-562.6666667,61.33333333,1327.333333,high,move,0,0,0,0
ghost_trace_high_79874_79874_7041,1782152280,2026-06-22,13,18,79874,79874,1,30650.75,30645.16667,12.7860187,268,333.8746248,34.83333333,225,-1.166666667,47,-22.61066667,-64.16517802,-22.32475598,19.51566606,-21.82666667,19.33333333,-102.1866667,17.33333333,-1239.666667,14.33333333,-299.1666667,91,62.51515152,542.7575758,-380.6666667,224,336.8333333,117,-129.7066667,-13.52599695,341.8707669,697.2675308,-103.6666667,249.7333333,-419.8666667,0.3333333333,-11306.66667,0.3333333333,-380.6666667,224,717.0520833,1585.34375,-859.1666667,743,292.8333333,307,-128.7726667,108.3090655,-328.7015376,-765.7121407,177.9033333,552.3333333,-160.8666667,55.33333333,,55.33333333,-859.1666667,743,,,-568.6666667,55.33333333,1321.333333,high,move,1,1,1,1
ghost_trace_high_79876_79876_7042,1782152400,2026-06-22,13,20,79876,79876,1,30665,30654.16667,13.72748551,911,449.6397599,-1.166666667,225,112.8333333,45,-58.61066667,-97.13536428,-54.49067337,-11.84598247,-57.82666667,-16.66666667,-138.1866667,-18.66666667,-1275.666667,7.333333333,-335.1666667,91,25.72727273,542.7575758,-416.6666667,224,300.8333333,117,105.8533333,-49.89196239,302.989114,655.8701903,-139.6666667,213.7333333,-455.8666667,-4.666666667,-11342.66667,-4.666666667,-416.6666667,224,656.0833333,1585.34375,-895.1666667,743,256.8333333,307,134.7713333,72.30906555,-364.7015376,-801.7121407,141.9033333,516.3333333,-196.8666667,19.33333333,,19.33333333,-895.1666667,743,,,-604.6666667,19.33333333,1285.333333,high,move,0,0,0,0
ghost_trace_low_79926_79924_7043,1782155400,2026-06-22,14,10,79926,79924,1,30534.5,30546,15.9489598,480,548.179163,-24.5,63,-340,28,325.492,209.0053303,80.75649342,-47.49234344,383.41,448.42,369.62,-10,-843,-4,-115,202,12.75409836,437.5409836,16,224,-500,408,266.96,364.9961351,23.37794821,-318.2402387,293,646.4,-23.2,7,-10910,-1,16,224,-621.4375,1585.34375,-462.5,743,689.5,307,57.5,491.9675932,59.13614422,-373.6953048,574.57,949,235.8,-6,,-1,-462.5,743,,,-172,452,1718,low,appearance,0,0,0,0
